like1,like2,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,chain
-197.1,-171.5,-0.005573,0.00012004,0.03632,1.295,0.1943,0.851,0.4172,21.94,7.902,3752.0,3752.0,3752.0,3792.0,3792.0,3792.0,3752.0,3752.0,3792.0,3892.0,3918.0,3932.0,3952.0,3858.0,3952.0,3952.0,3752.0,3752.0,3752.0,3946.0,3964.0,3752.0,3752.0,3752.0,3816.0,3890.0,3964.0,3964.0,3964.0,3752.0,3752.0,3890.0,3892.0,3946.0,3964.0,3964.0,3752.0,3752.0,3752.0,3964.0,3964.0,3964.0,3964.0,3964.0,3752.0,3752.0,3752.0,3838.0,3850.0,3918.0,3964.0,3964.0,3752.0,3848.0,3848.0,3892.0,3964.0,3964.0,3964.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3952.0,3964.0,3964.0,3792.0,3792.0,3762.0,3752.0,3752.0,3752.0,3752.0,3946.0,3964.0,3970.0,3970.0,3976.0,3976.0,3976.0,3762.0,3976.0,1.0
-133.5,-93.44,-0.00679,7.4e-05,0.00605,1.41,0.3376,0.722,0.5503,14.086,3.232,3752.0,3752.0,3816.0,3952.0,3988.0,4032.0,3752.0,3804.0,3992.0,4058.0,4076.0,4096.0,4110.0,3752.0,4130.0,4092.0,3764.0,3892.0,4026.0,4132.0,4132.0,3792.0,3868.0,3946.0,4120.0,4132.0,3858.0,4132.0,4136.0,3816.0,3980.0,4044.0,4096.0,4120.0,4136.0,4136.0,3752.0,3752.0,3830.0,4132.0,4136.0,4136.0,3816.0,4136.0,3752.0,3752.0,3868.0,4026.0,4096.0,4130.0,4156.0,3776.0,3776.0,3892.0,3944.0,4026.0,4120.0,4120.0,4140.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3918.0,4074.0,4156.0,4156.0,3838.0,3752.0,3752.0,3752.0,3752.0,3764.0,3892.0,4026.0,4066.0,4136.0,4156.0,4156.0,4156.0,3752.0,3752.0,3780.0,1.0
-141.1,-102.2,-0.006504,0.0001115,0.06064,1.711,0.2576,0.746,0.4043,12.63,3.34,3752.0,3752.0,3780.0,3892.0,3944.0,3804.0,3752.0,3752.0,3978.0,4032.0,4060.0,4074.0,4096.0,3752.0,4100.0,3988.0,3752.0,3808.0,3976.0,4100.0,4120.0,3752.0,3764.0,3838.0,4094.0,4120.0,3780.0,4120.0,4132.0,3776.0,3918.0,3988.0,4066.0,4096.0,4130.0,4132.0,3752.0,3752.0,3792.0,4108.0,4132.0,4132.0,3764.0,4108.0,3752.0,3752.0,3792.0,3976.0,4026.0,4076.0,4132.0,3752.0,3776.0,3868.0,3918.0,4032.0,4072.0,4120.0,4120.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3868.0,4052.0,4148.0,4156.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,4026.0,4058.0,4156.0,4156.0,4156.0,4156.0,3752.0,3752.0,3762.0,1.0
-257.0,-213.0,-0.00571,0.0001556,0.02829,1.792,0.2754,0.896,0.4187,20.77,3.852,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3792.0,3850.0,3752.0,3858.0,3838.0,3752.0,3752.0,3752.0,3752.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3752.0,3752.0,3752.0,3780.0,3792.0,3792.0,3752.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3752.0,3752.0,3752.0,3764.0,3804.0,3816.0,3816.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3816.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3816.0,3816.0,3830.0,3830.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.00559,0.00010234,0.0815,1.378,0.1902,0.8896,0.597,12.75,4.562,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.005024,5.99e-05,0.03122,1.779,0.1965,0.8794,0.521,21.88,6.016,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-216.1,-184.9,-0.006844,7.7e-05,0.0648,1.432,0.3105,0.7974,0.595,13.08,5.57,3752.0,3752.0,3752.0,3752.0,3780.0,3816.0,3752.0,3752.0,3752.0,3816.0,3816.0,3838.0,3926.0,3752.0,3938.0,3938.0,3752.0,3752.0,3752.0,3838.0,3938.0,3752.0,3752.0,3752.0,3816.0,3868.0,3858.0,3892.0,3902.0,3752.0,3764.0,3804.0,3848.0,3902.0,3902.0,3902.0,3752.0,3752.0,3752.0,3912.0,3932.0,3938.0,3816.0,3938.0,3752.0,3752.0,3752.0,3792.0,3816.0,3868.0,3938.0,3762.0,3752.0,3752.0,3752.0,3816.0,3892.0,3892.0,3938.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3938.0,3938.0,3838.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3938.0,3938.0,3938.0,3938.0,3752.0,3752.0,3776.0,1.0
-154.9,-109.4,-0.00659,1.28e-05,0.0454,1.341,0.3882,0.776,0.444,12.11,7.4,3752.0,3752.0,3792.0,3918.0,3972.0,4026.0,3752.0,3752.0,4012.0,4060.0,4082.0,4096.0,4120.0,3752.0,4136.0,4136.0,3752.0,3792.0,3988.0,4136.0,4136.0,3752.0,3752.0,3850.0,4130.0,4136.0,4042.0,4156.0,4156.0,3792.0,3952.0,4026.0,4100.0,4156.0,4156.0,4156.0,3752.0,3752.0,3752.0,4156.0,4156.0,4156.0,3780.0,4156.0,3752.0,3752.0,3776.0,3996.0,4096.0,4136.0,4156.0,3874.0,3792.0,3892.0,3944.0,4110.0,4136.0,4144.0,4170.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3838.0,4074.0,4216.0,4216.0,3828.0,3752.0,3752.0,3752.0,3752.0,3752.0,3850.0,4052.0,4120.0,4216.0,4216.0,4216.0,4216.0,3762.0,3752.0,3942.0,1.0
-179.6,-148.9,-0.005535,2.74e-05,0.0482,1.343,0.3477,0.812,0.5747,5.918,3.523,3752.0,3752.0,3752.0,3764.0,3780.0,3780.0,3752.0,3752.0,3780.0,3928.0,3976.0,3988.0,4000.0,3752.0,4026.0,3976.0,3752.0,3752.0,3780.0,4026.0,4026.0,3752.0,3752.0,3752.0,3944.0,4026.0,3752.0,4026.0,4026.0,3752.0,3764.0,3880.0,3970.0,3988.0,4026.0,4026.0,3752.0,3752.0,3752.0,4026.0,4026.0,4026.0,3752.0,4026.0,3752.0,3752.0,3752.0,3816.0,3926.0,3988.0,4026.0,3752.0,3752.0,3752.0,3828.0,3880.0,3988.0,4034.0,4052.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3890.0,4052.0,4058.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3780.0,3978.0,4026.0,4058.0,4058.0,4058.0,3752.0,3752.0,3752.0,1.0
-243.4,-207.1,-0.006187,9.507e-05,0.007153,1.421,0.1804,0.863,0.54,21.64,7.477,3752.0,3752.0,3752.0,3752.0,3764.0,3776.0,3752.0,3752.0,3752.0,3792.0,3792.0,3792.0,3838.0,3752.0,3868.0,3868.0,3752.0,3752.0,3752.0,3764.0,3850.0,3752.0,3752.0,3752.0,3752.0,3780.0,3816.0,3816.0,3828.0,3752.0,3752.0,3764.0,3764.0,3830.0,3830.0,3830.0,3752.0,3752.0,3752.0,3830.0,3830.0,3838.0,3838.0,3838.0,3752.0,3752.0,3752.0,3764.0,3764.0,3792.0,3816.0,3838.0,3752.0,3752.0,3764.0,3838.0,3838.0,3838.0,3838.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3850.0,3858.0,3804.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3858.0,3858.0,3868.0,3868.0,3868.0,3752.0,3868.0,1.0
-193.5,-165.6,-0.00623,0.00011796,0.04523,1.336,0.2373,0.8384,0.4937,18.25,4.594,3752.0,3752.0,3752.0,3816.0,3816.0,3816.0,3752.0,3752.0,3816.0,3890.0,3912.0,3946.0,3952.0,3828.0,3952.0,3952.0,3752.0,3752.0,3764.0,3902.0,3970.0,3752.0,3752.0,3752.0,3848.0,3848.0,3892.0,3912.0,3944.0,3752.0,3776.0,3816.0,3918.0,3918.0,3938.0,3944.0,3752.0,3752.0,3752.0,3946.0,3946.0,3946.0,3890.0,3946.0,3752.0,3752.0,3752.0,3808.0,3858.0,3880.0,3946.0,3776.0,3752.0,3792.0,3880.0,3902.0,3944.0,3958.0,3958.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,3964.0,3970.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3838.0,3970.0,3970.0,3976.0,3976.0,3976.0,3752.0,3752.0,3776.0,1.0
-170.0,-142.5,-0.00561,0.0001606,0.01573,1.542,0.2693,0.894,0.508,7.02,4.76,3752.0,3752.0,3752.0,3830.0,3850.0,3804.0,3752.0,3752.0,3868.0,3928.0,3976.0,3976.0,3988.0,3764.0,3992.0,3992.0,3752.0,3752.0,3828.0,3992.0,3994.0,3752.0,3752.0,3764.0,3912.0,3980.0,3792.0,3994.0,4002.0,3752.0,3858.0,3892.0,3964.0,3970.0,3976.0,3988.0,3752.0,3752.0,3752.0,3994.0,4002.0,4002.0,3792.0,4002.0,3752.0,3752.0,3764.0,3858.0,3938.0,3946.0,4002.0,3752.0,3752.0,3838.0,3880.0,3918.0,3996.0,3996.0,4000.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3976.0,4026.0,4026.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3976.0,4012.0,4026.0,4026.0,4026.0,4026.0,3752.0,3752.0,3762.0,1.0
-167.5,-130.4,-0.00582,8.11e-05,0.0325,1.32,0.185,0.732,0.546,22.2,6.55,3752.0,3752.0,3764.0,3892.0,3892.0,3988.0,3752.0,3752.0,3952.0,3996.0,4026.0,4034.0,4074.0,3764.0,4094.0,4094.0,3752.0,3808.0,3976.0,4094.0,4096.0,3752.0,3792.0,3892.0,4094.0,4096.0,4096.0,4096.0,4096.0,3764.0,3952.0,3988.0,4074.0,4096.0,4096.0,4096.0,3752.0,3752.0,3780.0,4096.0,4096.0,4096.0,4002.0,4096.0,3752.0,3752.0,3792.0,3988.0,4066.0,4096.0,4096.0,4094.0,3752.0,3850.0,3890.0,3988.0,4096.0,4096.0,4094.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3850.0,4064.0,4094.0,4094.0,3792.0,3804.0,3752.0,3752.0,3752.0,3752.0,3816.0,3992.0,4058.0,4094.0,4094.0,4094.0,4094.0,4092.0,3752.0,4096.0,1.0
-155.9,-101.06,-0.005302,0.00014,0.08685,1.281,0.343,0.7515,0.4995,9.734,4.16,3752.0,3752.0,3804.0,3988.0,4026.0,4100.0,3752.0,3764.0,4032.0,4108.0,4136.0,4156.0,4216.0,3892.0,4216.0,4120.0,3752.0,3912.0,4076.0,4216.0,4216.0,3752.0,3752.0,3952.0,4216.0,4216.0,3804.0,4216.0,4216.0,3764.0,4026.0,4132.0,4216.0,4216.0,4216.0,4216.0,3752.0,3752.0,3880.0,4216.0,4216.0,4216.0,3816.0,4216.0,3752.0,3752.0,3880.0,4108.0,4170.0,4216.0,4216.0,3752.0,3816.0,3880.0,4026.0,4132.0,4150.0,4204.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3992.0,4156.0,4216.0,4216.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,4012.0,4096.0,4216.0,4216.0,4216.0,4216.0,4216.0,3752.0,3752.0,3762.0,1.0
-169.4,-115.44,-0.005035,1.67e-06,0.03317,1.533,0.2494,0.695,0.4336,11.48,4.277,3752.0,3752.0,3792.0,4032.0,4108.0,4170.0,3752.0,3752.0,3976.0,4170.0,4216.0,4216.0,4224.0,3752.0,4224.0,4212.0,3752.0,3780.0,4088.0,4224.0,4224.0,3752.0,3780.0,3978.0,4224.0,4224.0,3792.0,4224.0,4224.0,3752.0,4026.0,4170.0,4216.0,4224.0,4224.0,4224.0,3752.0,3752.0,3752.0,4224.0,4224.0,4224.0,3752.0,4224.0,3752.0,3752.0,3792.0,4094.0,4216.0,4224.0,4224.0,3744.0,3764.0,3816.0,4026.0,4110.0,4156.0,4216.0,4224.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3950.0,4216.0,4224.0,4224.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3950.0,4096.0,4216.0,4224.0,4224.0,4224.0,4224.0,3752.0,3752.0,3762.0,1.0
-163.0,-104.7,-0.005814,0.00011605,0.064,1.494,0.3618,0.73,0.4812,6.258,6.75,3752.0,3752.0,3892.0,4094.0,4132.0,4216.0,3752.0,3892.0,4032.0,4216.0,4216.0,4216.0,4216.0,3752.0,4224.0,4216.0,3792.0,3992.0,4156.0,4224.0,4224.0,3880.0,3976.0,4058.0,4224.0,4224.0,4076.0,4224.0,4224.0,3926.0,4096.0,4216.0,4216.0,4224.0,4224.0,4224.0,3752.0,3776.0,3902.0,4224.0,4224.0,4224.0,3780.0,4224.0,3752.0,3752.0,3976.0,4150.0,4216.0,4224.0,4224.0,3788.0,3850.0,3976.0,4096.0,4130.0,4216.0,4216.0,4224.0,3752.0,3752.0,3752.0,3752.0,3752.0,3850.0,4052.0,4216.0,4224.0,4224.0,3776.0,3752.0,3752.0,3752.0,3752.0,3850.0,4012.0,4156.0,4216.0,4224.0,4224.0,4224.0,4224.0,3762.0,3752.0,4026.0,1.0
-191.0,-163.5,-0.00678,0.0001446,0.0652,1.753,0.3315,0.773,0.4922,17.78,6.207,3752.0,3752.0,3752.0,3816.0,3816.0,3816.0,3752.0,3752.0,3816.0,3892.0,3926.0,3946.0,3970.0,3752.0,3976.0,3976.0,3752.0,3752.0,3764.0,3946.0,3976.0,3752.0,3752.0,3752.0,3858.0,3912.0,3804.0,3976.0,3976.0,3752.0,3792.0,3838.0,3918.0,3938.0,3976.0,3976.0,3752.0,3752.0,3752.0,3918.0,3976.0,3976.0,3792.0,3976.0,3752.0,3752.0,3752.0,3816.0,3868.0,3938.0,3976.0,3752.0,3752.0,3752.0,3830.0,3880.0,3918.0,3952.0,3976.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,3976.0,3976.0,3804.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3958.0,3976.0,3976.0,3976.0,3976.0,3752.0,3752.0,3762.0,1.0
-164.2,-108.1,-0.006363,7.993e-05,0.06604,1.74,0.2842,0.701,0.4036,9.62,7.383,3752.0,3752.0,3890.0,4064.0,4108.0,4156.0,3752.0,3808.0,4026.0,4156.0,4216.0,4216.0,4216.0,3752.0,4216.0,4216.0,3764.0,3946.0,4094.0,4216.0,4216.0,3792.0,3892.0,4000.0,4216.0,4220.0,4076.0,4224.0,4224.0,3848.0,4052.0,4156.0,4216.0,4212.0,4224.0,4224.0,3752.0,3752.0,3850.0,4216.0,4224.0,4224.0,3776.0,4224.0,3752.0,3752.0,3892.0,4096.0,4156.0,4216.0,4224.0,3976.0,3858.0,3892.0,4056.0,4120.0,4148.0,4216.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,4026.0,4156.0,4224.0,4224.0,3776.0,3752.0,3752.0,3752.0,3752.0,3776.0,3996.0,4096.0,4216.0,4224.0,4224.0,4224.0,4224.0,3776.0,3752.0,4026.0,1.0
-175.4,-148.5,-0.006664,4.435e-05,0.05792,1.353,0.3062,0.8276,0.5356,8.88,6.47,3752.0,3752.0,3752.0,3804.0,3828.0,3902.0,3752.0,3752.0,3902.0,3950.0,3976.0,3992.0,4010.0,3752.0,4026.0,4026.0,3752.0,3752.0,3792.0,4026.0,4026.0,3752.0,3752.0,3752.0,3918.0,3992.0,4026.0,4026.0,4026.0,3752.0,3792.0,3932.0,3976.0,4012.0,4026.0,4026.0,3752.0,3752.0,3752.0,4026.0,4026.0,4026.0,3828.0,4026.0,3752.0,3752.0,3752.0,3828.0,3976.0,3976.0,4026.0,3804.0,3752.0,3776.0,3892.0,3938.0,4026.0,4026.0,4026.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3952.0,4026.0,4026.0,3838.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,4026.0,4026.0,4026.0,4026.0,4026.0,3752.0,3752.0,3944.0,1.0
-158.9,-124.0,-0.005325,0.000111,0.06976,1.581,0.193,0.804,0.4185,9.89,3.09,3752.0,3752.0,3752.0,3850.0,3850.0,3776.0,3752.0,3752.0,3892.0,3988.0,4012.0,4026.0,4052.0,3752.0,4056.0,3976.0,3752.0,3752.0,3868.0,4056.0,4066.0,3752.0,3752.0,3752.0,3996.0,4066.0,3752.0,4074.0,4074.0,3752.0,3850.0,3938.0,3984.0,4032.0,4072.0,4074.0,3752.0,3752.0,3752.0,4074.0,4074.0,4076.0,3752.0,4082.0,3752.0,3752.0,3752.0,3902.0,3988.0,4052.0,4082.0,3752.0,3752.0,3816.0,3868.0,4032.0,4072.0,4094.0,4096.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,4026.0,4100.0,4108.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3780.0,3992.0,4032.0,4108.0,4108.0,4120.0,4120.0,3752.0,3752.0,3752.0,1.0
-152.1,-108.5,-0.005405,8.06e-05,0.0461,1.61,0.3818,0.7324,0.5522,5.223,3.975,3752.0,3752.0,3752.0,3890.0,3972.0,3804.0,3752.0,3752.0,3964.0,4026.0,4066.0,4094.0,4120.0,3752.0,4136.0,3988.0,3752.0,3792.0,3988.0,4136.0,4156.0,3752.0,3764.0,3868.0,4108.0,4156.0,3780.0,4156.0,4156.0,3752.0,3926.0,4026.0,4094.0,4136.0,4156.0,4156.0,3752.0,3752.0,3752.0,4108.0,4156.0,4156.0,3752.0,4096.0,3752.0,3752.0,3764.0,3988.0,4058.0,4132.0,4156.0,3752.0,3752.0,3776.0,3858.0,3988.0,4026.0,4094.0,4148.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,4026.0,4156.0,4156.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3978.0,4026.0,4132.0,4156.0,4170.0,4170.0,3752.0,3752.0,3762.0,1.0
-273.8,-224.1,-0.005234,4.035e-05,0.05936,1.755,0.2827,0.891,0.563,13.23,7.914,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.005527,2.5e-05,0.0881,1.689,0.3928,0.8735,0.528,11.19,7.266,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-273.5,-224.1,-0.00547,0.0001014,0.05777,1.717,0.2954,0.876,0.4617,21.69,6.875,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-212.9,-179.5,-0.005272,8.67e-05,0.0772,1.322,0.2095,0.8164,0.429,21.16,4.65,3752.0,3752.0,3752.0,3764.0,3764.0,3764.0,3752.0,3752.0,3764.0,3838.0,3880.0,3918.0,3932.0,3764.0,3938.0,3944.0,3752.0,3752.0,3752.0,3880.0,3944.0,3752.0,3752.0,3752.0,3780.0,3792.0,3804.0,3818.0,3840.0,3752.0,3752.0,3752.0,3838.0,3880.0,3916.0,3928.0,3752.0,3752.0,3752.0,3912.0,3938.0,3938.0,3808.0,3938.0,3752.0,3752.0,3752.0,3752.0,3776.0,3808.0,3938.0,3752.0,3752.0,3752.0,3816.0,3868.0,3938.0,3938.0,3938.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3838.0,3938.0,3938.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3762.0,3938.0,3946.0,3946.0,3952.0,3952.0,3752.0,3752.0,3762.0,1.0
-261.0,-215.0,-0.005756,4.2e-05,0.04755,1.443,0.3945,0.861,0.4985,17.36,3.07,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3830.0,3752.0,3858.0,3752.0,3752.0,3752.0,3752.0,3752.0,3808.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3792.0,3752.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3752.0,3752.0,3752.0,3752.0,3792.0,3804.0,3808.0,3808.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3816.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3816.0,3816.0,3816.0,3752.0,3752.0,3752.0,1.0
-250.9,-209.4,-0.00666,0.0001504,0.0505,1.541,0.1927,0.859,0.527,22.42,4.914,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3792.0,3816.0,3816.0,3764.0,3838.0,3838.0,3752.0,3752.0,3752.0,3764.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3776.0,3752.0,3764.0,3764.0,3776.0,3776.0,3792.0,3792.0,3752.0,3752.0,3752.0,3792.0,3804.0,3816.0,3816.0,3816.0,3752.0,3752.0,3752.0,3752.0,3792.0,3792.0,3816.0,3752.0,3752.0,3752.0,3752.0,3816.0,3816.0,3816.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3828.0,3830.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3830.0,3830.0,3830.0,3830.0,3752.0,3752.0,3762.0,1.0
