like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,chain
-370.8,-0.006794,0.0001513,0.007534,0.6553,0.3801,0.789,0.5405,13.01,4.47,4340.0,4340.0,4316.0,4340.0,4204.0,4316.0,4340.0,4450.0,4400.0,4450.0,4224.0,4450.0,4450.0,4144.0,4450.0,4012.0,4316.0,4450.0,4450.0,3816.0,4316.0,4340.0,4340.0,4450.0,4450.0,4450.0,4292.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4188.0,4230.0,4340.0,4340.0,4400.0,4450.0,4450.0,4450.0,4450.0,4244.0,4340.0,4450.0,4450.0,4450.0,4230.0,4244.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4340.0,4450.0,4450.0,4450.0,4450.0,3932.0,4216.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4340.0,4320.0,4340.0,4450.0,4450.0,4244.0,4316.0,4450.0,4450.0,4276.0,4196.0,4252.0,4220.0,4340.0,4450.0,4450.0,nan,0.0
-384.2,-0.00655,0.0001252,0.00826,0.6494,0.393,0.7925,0.5317,11.96,4.58,4340.0,4450.0,4316.0,4450.0,4204.0,4316.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4144.0,4450.0,4008.0,4340.0,4450.0,4450.0,3816.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4300.0,4316.0,4340.0,4450.0,4450.0,4340.0,4450.0,4450.0,4188.0,4240.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4270.0,4340.0,4450.0,4450.0,4450.0,4240.0,4240.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3918.0,4216.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4340.0,4316.0,4340.0,4450.0,4450.0,4244.0,4340.0,4450.0,4450.0,4290.0,4196.0,4244.0,4230.0,4340.0,4450.0,4450.0,4450.0,0.0
-381.2,-0.006985,0.00012195,0.00924,0.6577,0.3997,0.7964,0.534,11.38,5.688,4340.0,4340.0,4316.0,4450.0,4200.0,4316.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4144.0,4450.0,4008.0,4340.0,4450.0,4450.0,3838.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4290.0,4316.0,4340.0,4400.0,4400.0,4316.0,4400.0,4450.0,4188.0,4240.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4268.0,4340.0,4450.0,4450.0,4450.0,4240.0,4276.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3936.0,4224.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4320.0,4340.0,4450.0,4450.0,4244.0,4316.0,4450.0,4450.0,4270.0,4190.0,4240.0,4230.0,4340.0,4450.0,4450.0,4450.0,0.0
-391.2,-0.006874,0.00010604,0.009964,0.664,0.3945,0.7915,0.526,11.21,6.27,4340.0,4450.0,4316.0,4450.0,4196.0,4316.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4144.0,4450.0,3992.0,4340.0,4450.0,4450.0,3826.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4290.0,4316.0,4400.0,4450.0,4450.0,4340.0,4450.0,4450.0,4176.0,4276.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4304.0,4340.0,4450.0,4450.0,4450.0,4240.0,4316.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3932.0,4224.0,4340.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4340.0,4450.0,4450.0,4320.0,4340.0,4450.0,4450.0,4268.0,4184.0,4240.0,4230.0,4340.0,4450.0,4450.0,4450.0,0.0
-384.5,-0.00689,0.0001391,0.00839,0.6626,0.4,0.7983,0.531,10.05,6.223,4340.0,4450.0,4316.0,4450.0,4196.0,4316.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4144.0,4450.0,4008.0,4340.0,4450.0,4450.0,3826.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4290.0,4316.0,4340.0,4400.0,4400.0,4316.0,4400.0,4450.0,4184.0,4244.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4268.0,4340.0,4450.0,4450.0,4450.0,4240.0,4316.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3936.0,4224.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4320.0,4340.0,4450.0,4450.0,4244.0,4340.0,4450.0,4450.0,4268.0,4190.0,4240.0,4230.0,4340.0,4450.0,4450.0,nan,0.0
-389.0,-0.00688,0.0001665,0.00822,0.664,0.392,0.79,0.544,8.64,5.453,4340.0,4450.0,4316.0,4450.0,4196.0,4316.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4144.0,4450.0,4024.0,4340.0,4450.0,4450.0,3826.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4290.0,4316.0,4400.0,4450.0,4450.0,4340.0,4450.0,4450.0,4184.0,4316.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4300.0,4340.0,4450.0,4450.0,4450.0,4244.0,4316.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3936.0,4224.0,4340.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4340.0,4450.0,4450.0,4316.0,4340.0,4450.0,4450.0,4260.0,4184.0,4240.0,4240.0,4340.0,4450.0,4450.0,4420.0,0.0
-404.8,-0.00699,0.0001552,0.00856,0.669,0.3972,0.7925,0.5415,5.93,3.234,4340.0,4340.0,4340.0,4510.0,4190.0,4316.0,4340.0,4450.0,4450.0,4510.0,4224.0,4510.0,4510.0,4144.0,4510.0,4010.0,4340.0,4510.0,4500.0,3838.0,4224.0,4240.0,4450.0,4510.0,4510.0,4510.0,4290.0,4340.0,4450.0,4340.0,4450.0,4340.0,4450.0,4450.0,4176.0,4320.0,4340.0,4450.0,4450.0,4450.0,4450.0,4510.0,4510.0,4296.0,4340.0,4450.0,4510.0,4510.0,4316.0,4340.0,4450.0,4510.0,4450.0,4340.0,4450.0,4510.0,4340.0,4450.0,4450.0,4510.0,4510.0,4510.0,3936.0,4124.0,4340.0,4510.0,4340.0,4510.0,4510.0,4510.0,4510.0,4316.0,4340.0,4450.0,4510.0,4510.0,4316.0,4340.0,4510.0,4510.0,4260.0,4184.0,4240.0,4268.0,4340.0,4510.0,4510.0,4420.0,0.0
-377.8,-0.00687,0.0001578,0.006706,0.6714,0.3918,0.7983,0.538,7.316,3.76,4340.0,4340.0,4316.0,4450.0,4190.0,4316.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4144.0,4450.0,4010.0,4340.0,4450.0,4450.0,3826.0,4240.0,4316.0,4340.0,4450.0,4450.0,4450.0,4290.0,4316.0,4340.0,4400.0,4400.0,4340.0,4450.0,4450.0,4176.0,4276.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4300.0,4340.0,4450.0,4450.0,4450.0,4240.0,4316.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3936.0,4124.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4340.0,4324.0,4340.0,4450.0,4450.0,4240.0,4340.0,4450.0,4450.0,4256.0,4184.0,4240.0,4230.0,4340.0,4450.0,4450.0,4416.0,0.0
-344.2,-0.0068,0.00016,0.006035,0.6763,0.3992,0.814,0.528,8.32,3.748,4316.0,4340.0,4260.0,4340.0,4184.0,4240.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4144.0,4400.0,4008.0,4320.0,4450.0,4450.0,3816.0,4224.0,4224.0,4316.0,4340.0,4450.0,4450.0,4290.0,4280.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4230.0,4320.0,4340.0,4340.0,4340.0,4400.0,4400.0,4400.0,4240.0,4316.0,4340.0,4450.0,4450.0,4230.0,4240.0,4316.0,4450.0,4450.0,4340.0,4450.0,4450.0,4244.0,4340.0,4450.0,4450.0,4450.0,4450.0,3932.0,4124.0,4260.0,4450.0,4316.0,4340.0,4450.0,4450.0,4450.0,4316.0,4280.0,4340.0,4400.0,4450.0,4224.0,4320.0,4450.0,4450.0,4250.0,4176.0,4240.0,4220.0,4316.0,4450.0,4450.0,4410.0,0.0
-343.2,-0.00671,0.0001411,0.00686,0.6724,0.3926,0.811,0.539,8.44,3.24,4316.0,4240.0,4260.0,4340.0,4184.0,4240.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4450.0,4144.0,4450.0,3992.0,4320.0,4450.0,4450.0,3816.0,4230.0,4224.0,4316.0,4340.0,4450.0,4450.0,4290.0,4280.0,4340.0,4340.0,4340.0,4320.0,4340.0,4340.0,4176.0,4230.0,4320.0,4340.0,4340.0,4340.0,4450.0,4450.0,4450.0,4230.0,4316.0,4340.0,4450.0,4340.0,4230.0,4240.0,4340.0,4450.0,4450.0,4340.0,4450.0,4450.0,4244.0,4340.0,4450.0,4450.0,4450.0,4450.0,3918.0,4088.0,4260.0,4450.0,4316.0,4340.0,4450.0,4450.0,4450.0,4240.0,4280.0,4340.0,4450.0,4450.0,4224.0,4320.0,4450.0,4450.0,4260.0,4180.0,4240.0,4220.0,4316.0,4450.0,4450.0,4440.0,0.0
-365.0,-0.006565,0.0001494,0.006214,0.6655,0.3972,0.8037,0.5347,9.23,3.877,4340.0,4340.0,4320.0,4450.0,4190.0,4264.0,4340.0,4450.0,4340.0,4450.0,4224.0,4450.0,4450.0,4144.0,4450.0,4008.0,4316.0,4450.0,4450.0,3816.0,4240.0,4240.0,4340.0,4450.0,4450.0,4450.0,4292.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4230.0,4316.0,4400.0,4400.0,4450.0,4450.0,4450.0,4450.0,4244.0,4316.0,4340.0,4450.0,4450.0,4230.0,4244.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4340.0,4450.0,4450.0,4450.0,4450.0,3918.0,4124.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4340.0,4320.0,4340.0,4450.0,4450.0,4230.0,4316.0,4450.0,4450.0,4268.0,4184.0,4240.0,4224.0,4340.0,4450.0,4450.0,4440.0,0.0
-319.0,-0.006405,0.0001252,0.004635,0.661,0.381,0.824,0.543,9.65,6.39,4316.0,4340.0,4244.0,4340.0,4188.0,4264.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4144.0,4340.0,3992.0,4316.0,4340.0,4340.0,3804.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4296.0,4280.0,4340.0,4340.0,4340.0,4290.0,4340.0,4340.0,4184.0,4220.0,4320.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4316.0,4340.0,4340.0,4340.0,4224.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,3918.0,4224.0,4244.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4280.0,4340.0,4340.0,4340.0,4240.0,4316.0,4340.0,4340.0,4276.0,4190.0,4244.0,4216.0,4316.0,4340.0,4340.0,4340.0,0.0
-317.0,-0.00639,0.00010306,0.00451,0.6694,0.387,0.8354,0.538,9.016,7.293,4316.0,4340.0,4240.0,4340.0,4176.0,4244.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4136.0,4340.0,3976.0,4316.0,4340.0,4340.0,3804.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4296.0,4244.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4176.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4224.0,4320.0,4340.0,4340.0,4340.0,4224.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3918.0,4224.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4280.0,4316.0,4340.0,4340.0,4224.0,4320.0,4340.0,4340.0,4268.0,4180.0,4244.0,4216.0,4316.0,4340.0,4340.0,4340.0,0.0
-315.5,-0.00607,9.98e-05,0.00392,0.667,0.382,0.8516,0.529,8.03,6.516,4316.0,4340.0,4240.0,4340.0,4136.0,4244.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3972.0,4276.0,4340.0,4340.0,3774.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4300.0,4244.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4176.0,4220.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4216.0,4316.0,4340.0,4340.0,4340.0,4224.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4224.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4316.0,4340.0,4340.0,4216.0,4280.0,4340.0,4340.0,4270.0,4184.0,4256.0,4216.0,4316.0,4340.0,4340.0,4340.0,0.0
-391.0,-0.00557,8.15e-05,0.005142,0.67,0.3809,0.836,0.5376,6.773,7.21,4340.0,4450.0,4316.0,4450.0,4190.0,4316.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4124.0,4450.0,3940.0,4340.0,4450.0,4450.0,3762.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4310.0,4320.0,4340.0,4450.0,4450.0,4316.0,4450.0,4450.0,4176.0,4244.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4244.0,4340.0,4450.0,4450.0,4450.0,4240.0,4240.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3866.0,4240.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4320.0,4340.0,4450.0,4450.0,4240.0,4316.0,4450.0,4450.0,4276.0,4176.0,4256.0,4224.0,4340.0,4450.0,4450.0,4450.0,0.0
-430.5,-0.0055,6.49e-05,0.004814,0.669,0.3713,0.824,0.5396,6.637,6.117,4340.0,4450.0,4316.0,4510.0,4196.0,4316.0,4340.0,4510.0,4510.0,4510.0,4224.0,4510.0,4510.0,4124.0,4510.0,3918.0,4340.0,4510.0,4510.0,3762.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,4310.0,4316.0,4450.0,4450.0,4450.0,4340.0,4450.0,4450.0,4176.0,4240.0,4340.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,4320.0,4340.0,4450.0,4510.0,4510.0,4240.0,4316.0,4340.0,4510.0,4510.0,4510.0,4510.0,4510.0,4340.0,4510.0,4510.0,4510.0,4510.0,4510.0,3858.0,4224.0,4340.0,4510.0,4340.0,4510.0,4510.0,4510.0,4510.0,4510.0,4316.0,4400.0,4510.0,4510.0,4260.0,4340.0,4510.0,4510.0,4280.0,4176.0,4256.0,4230.0,4340.0,4510.0,4510.0,4510.0,0.0
-401.0,-0.00547,5.484e-05,0.004143,0.675,0.3767,0.826,0.5557,6.387,4.547,4340.0,4340.0,4316.0,4450.0,4184.0,4252.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4120.0,4450.0,3918.0,4340.0,4450.0,4450.0,3754.0,4316.0,4316.0,4340.0,4450.0,4450.0,4510.0,4310.0,4316.0,4340.0,4450.0,4450.0,4316.0,4450.0,4450.0,4176.0,4230.0,4340.0,4450.0,4450.0,4450.0,4510.0,4510.0,4510.0,4244.0,4340.0,4450.0,4510.0,4510.0,4230.0,4240.0,4340.0,4510.0,4510.0,4510.0,4510.0,4510.0,4316.0,4450.0,4510.0,4510.0,4510.0,4510.0,3858.0,4216.0,4316.0,4510.0,4340.0,4450.0,4510.0,4510.0,4510.0,4340.0,4320.0,4340.0,4450.0,4510.0,4230.0,4316.0,4510.0,4510.0,4276.0,4170.0,4256.0,4220.0,4340.0,4510.0,4510.0,4510.0,0.0
-420.8,-0.00512,5.513e-05,0.00241,0.67,0.385,0.8306,0.538,6.64,4.805,4340.0,4450.0,4316.0,4510.0,4190.0,4316.0,4340.0,4510.0,4510.0,4510.0,4224.0,4510.0,4510.0,4120.0,4510.0,3890.0,4340.0,4510.0,4510.0,3754.0,4340.0,4340.0,4340.0,4510.0,4510.0,4510.0,4320.0,4316.0,4450.0,4450.0,4450.0,4316.0,4450.0,4510.0,4176.0,4230.0,4340.0,4510.0,4510.0,4510.0,4510.0,4510.0,4510.0,4244.0,4340.0,4450.0,4510.0,4510.0,4244.0,4316.0,4340.0,4510.0,4510.0,4510.0,4510.0,4510.0,4316.0,4450.0,4510.0,4510.0,4510.0,4510.0,3838.0,4216.0,4316.0,4510.0,4340.0,4510.0,4510.0,4510.0,4510.0,4510.0,4316.0,4340.0,4510.0,4510.0,4240.0,4316.0,4510.0,4510.0,4290.0,4172.0,4256.0,4224.0,4340.0,4510.0,4510.0,4510.0,0.0
-377.8,-0.00517,8.3e-05,0.002787,0.672,0.3801,0.8335,0.5234,7.785,5.008,4340.0,4340.0,4244.0,4450.0,4184.0,4276.0,4316.0,4450.0,4340.0,4450.0,4224.0,4450.0,4450.0,4120.0,4450.0,3918.0,4316.0,4450.0,4450.0,3754.0,4316.0,4340.0,4340.0,4450.0,4450.0,4450.0,4316.0,4316.0,4340.0,4450.0,4450.0,4320.0,4450.0,4450.0,4176.0,4230.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4230.0,4340.0,4340.0,4450.0,4450.0,4230.0,4240.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4260.0,4450.0,4450.0,4450.0,4450.0,4450.0,3838.0,4216.0,4244.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4280.0,4340.0,4450.0,4450.0,4240.0,4316.0,4450.0,4450.0,4276.0,4172.0,4256.0,4216.0,4340.0,4450.0,4450.0,4450.0,0.0
-388.2,-0.005066,0.00010616,0.003826,0.6714,0.379,0.8286,0.5137,8.78,7.625,4340.0,4340.0,4316.0,4450.0,4190.0,4316.0,4340.0,4450.0,4450.0,4450.0,4224.0,4450.0,4450.0,4120.0,4450.0,3936.0,4340.0,4450.0,4450.0,3754.0,4450.0,4450.0,4340.0,4450.0,4450.0,4450.0,4320.0,4316.0,4340.0,4450.0,4450.0,4320.0,4450.0,4450.0,4176.0,4240.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4230.0,4340.0,4450.0,4450.0,4450.0,4240.0,4264.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,3838.0,4240.0,4316.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4340.0,4450.0,4450.0,4240.0,4316.0,4450.0,4450.0,4276.0,4172.0,4260.0,4224.0,4340.0,4450.0,4450.0,4450.0,0.0
-319.2,-0.00512,0.0001403,0.003113,0.6724,0.3755,0.8345,0.5347,9.266,7.65,4316.0,4340.0,4240.0,4340.0,4180.0,4244.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4120.0,4340.0,3972.0,4316.0,4340.0,4340.0,3754.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4260.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4176.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4224.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4240.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4280.0,4316.0,4340.0,4340.0,4224.0,4320.0,4340.0,4340.0,4268.0,4176.0,4260.0,4216.0,4316.0,4340.0,4340.0,4340.0,0.0
-322.0,-0.005646,0.0001402,0.002645,0.667,0.3801,0.831,0.5166,9.49,7.62,4316.0,4340.0,4244.0,4340.0,4188.0,4296.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3976.0,4316.0,4340.0,4340.0,3762.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4308.0,4292.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4332.0,4340.0,4340.0,4340.0,4230.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4240.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4280.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4270.0,4184.0,4256.0,4220.0,4316.0,4340.0,4340.0,4340.0,0.0
-321.8,-0.005783,0.0001247,0.003109,0.6685,0.3738,0.833,0.526,8.945,7.74,4316.0,4340.0,4244.0,4340.0,4184.0,4304.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3976.0,4316.0,4340.0,4340.0,3762.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4308.0,4292.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4340.0,4230.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4240.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4280.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4268.0,4184.0,4256.0,4220.0,4316.0,4340.0,4340.0,4340.0,0.0
-320.0,-0.00587,0.0001165,0.003708,0.668,0.3848,0.8306,0.5054,9.91,6.676,4316.0,4340.0,4240.0,4340.0,4184.0,4264.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3976.0,4316.0,4340.0,4340.0,3774.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4304.0,4292.0,4340.0,4340.0,4340.0,4304.0,4340.0,4340.0,4176.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4340.0,4240.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,3888.0,4224.0,4244.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4280.0,4340.0,4340.0,4340.0,4240.0,4316.0,4340.0,4340.0,4270.0,4184.0,4256.0,4216.0,4316.0,4340.0,4340.0,4340.0,0.0
-314.5,-0.005913,0.00012124,0.003092,0.6665,0.3801,0.837,0.5137,9.86,5.465,4316.0,4340.0,4230.0,4340.0,4144.0,4244.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3976.0,4244.0,4340.0,4340.0,3774.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4304.0,4244.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4176.0,4220.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4316.0,4340.0,4340.0,4340.0,4220.0,4240.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4216.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4270.0,4330.0,4340.0,4340.0,4216.0,4290.0,4340.0,4340.0,4270.0,4184.0,4256.0,4216.0,4316.0,4340.0,4340.0,4340.0,0.0
-317.0,-0.006077,0.000112,0.003048,0.674,0.3535,0.8457,0.5146,8.17,5.848,4316.0,4340.0,4230.0,4340.0,4156.0,4244.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3972.0,4280.0,4340.0,4340.0,3774.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4300.0,4260.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4176.0,4220.0,4304.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4224.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3890.0,4224.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4270.0,4324.0,4340.0,4340.0,4220.0,4320.0,4340.0,4340.0,4268.0,4176.0,4256.0,4212.0,4316.0,4340.0,4340.0,4340.0,0.0
-279.2,-0.00625,0.0001208,0.00478,0.676,0.3445,0.8604,0.5146,11.21,5.105,4240.0,4280.0,4170.0,4320.0,4052.0,4176.0,4240.0,4316.0,4316.0,4320.0,4216.0,4320.0,4320.0,4132.0,4320.0,3976.0,4184.0,4316.0,4316.0,3792.0,4316.0,4316.0,4244.0,4320.0,4316.0,4316.0,4296.0,4184.0,4280.0,4280.0,4280.0,4170.0,4290.0,4304.0,4176.0,4172.0,4200.0,4320.0,4320.0,4316.0,4316.0,4316.0,4316.0,4072.0,4224.0,4310.0,4316.0,4316.0,4072.0,4136.0,4224.0,4316.0,4316.0,4316.0,4316.0,4316.0,4184.0,4280.0,4316.0,4316.0,4316.0,4316.0,3890.0,4156.0,4188.0,4316.0,4240.0,4320.0,4316.0,4316.0,4316.0,4316.0,4240.0,4268.0,4316.0,4316.0,4094.0,4244.0,4316.0,4316.0,4260.0,4172.0,4256.0,4104.0,4220.0,4316.0,4316.0,4316.0,0.0
